Area,Price
1530,4967
610,4861
357,5750
960,2909
1525,5758
1198,3310
1216,5457
1132,3793
1000,5000
1400,5375
1450,4967
850,3000
1315,4563
1500,6500
1126,3754
932,4828
3400,7000
1171,3399
2800,8548
1092,3926
900,5500
1418,8400
1850,8108
1400,3716
1680,4211
2700,11111
1271,7273
1876,3998
390,7692
861,2937
1110,7658
900,5500
1050,5128
1800,4000
1050,3810
850,7143
796,2900
1125,7508
1700,9000
1300,5394
1000,3843
1600,5333
1050,5093
1320,5152
730,3704
980,3318
760,4762
600,7792
900,4500
1066,7246
1400,4286
900,4305
1350,7509
1000,9028
1100,4571
850,4717
800,4364
1300,7000
1080,3913
1080,3652
1000,5714
1300,6778
1300,4533
850,4348
1150,3667
1350,7900
1700,4605
1250,8499
1000,3980
820,2780
1200,5125
1550,8300
60,4700
700,6250
2890,8276
950,3200
1650,4000
1875,9157
1250,4758
1700,6556
2000,8667
860,4200
1050,3292
750,3333
1350,3600
1250,3600
1070,3925
1000,4583
1050,3574
890,3410
1500,7619
1200,4333
1600,5000
800,5652
850,6420
1000,3619
416,4810
1200,5067
2020,9043
1200,3643
1235,4667
319,6901
1250,6400
1200,5000
1000,5500
1780,6742
1169,7400
650,3529
1005,4612
170,3911
974,7480
860,5667
900,2714
1350,3600
1850,4216
1050,5116
720,3810
1375,3127
850,4851
600,5484
1150,5130
1540,7930
1500,4762
700,4556
1837,5891
1837,5891
2081,8506
800,4348
1500,4114
1050,5905
1030,5437
1000,4135
850,4762
1045,2636
440,4182
700,3538
1144,3890
850,3802
944,8200
1050,4381
1160,5862
1025,7500
80,4545
900,3523
940,2900
900,3750
920,3750
890,3750
892,3679
900,3745
1350,4167
1470,4276
1150,3478
1100,4933
603,3800
1080,5093
890,4286
1224,4149
1910,6021
1400,6667
970,4928
240,7513
1350,8667
1100,3455
1350,3600
1210,5062
850,4500
1055,3455
2900,7759
1210,4965
800,4839
1060,4224
1330,3910
1600,7600
1140,6560
1200,3750
880,2948
880,2920
1400,4000
1450,7101
1425,5625
900,3444
1300,4788
950,7596
920,5500
850,3317
1800,4750
1150,3556
1350,3219
750,3867
750,4022
1050,4018
780,3699
890,3223
1280,4448
7000,9333
400,3333
1350,3200
1150,3600
900,4316
1350,8333
880,5240
880,4982
1208,5600
1050,3182
1100,2917
900,7111
1663,5676
1380,5623
1670,6587
1350,4000
1100,3557
1250,5200
1050,5000
890,4000
1700,8421
1350,3729
990,4381
1125,4000
980,2925
750,3300
1300,4250
900,5100
780,4565
900,3429
1800,8043
1300,5394
1400,4800
660,4000
1400,4138
25,4388
1750,7500
1480,5500
1000,4700
800,4246
1055,3279
600,4667
1200,10417
900,6538
1000,4222
1500,4651
1750,7071
1850,6087
900,4372
1050,3652
768,4271
300,5000
1330,4306
1656,6250
1750,7826
1400,5643
1850,7609
700,4000
1304,5200
900,4906
1200,8031
1200,3750
1000,6780
1050,4091
1900,5000
800,4700
900,4074
800,4255
1850,3200
900,3214
860,2907
1200,5700
935,2341
1335,9363
740,7432
2900,7759
735,3298
900,3263
1268,3944
960,3300
900,3800
530,3679
720,3800
850,3000
1310,5344
1115,3713
1000,2943
1080,4135
2900,7759
950,3282
1050,4211
950,3495
20,5109
1000,4299
1425,3725
1015,7623
1250,5548
1650,6908
264,4600
850,4541
1000,3941
1300,2400
1250,2960
945,4941
1100,6500
1350,3788
1275,5578
1350,3600
800,3900
1440,5500
1015,7444
100,3889
800,3005
1720,5116
1050,6667
1000,3654
1040,5431
820,4952
1830,4221
1850,4198
1470,4056
820,4952
1400,4114
800,7500
860,3261
1400,4114
1900,4201
2000,4182
2050,4207
1047,4389
775,3456
1800,4167
1820,4196
1600,5357
1480,6000
806,5398
900,6600
750,4125
1000,2700
860,4786
720,3444
1050,4019
950,4200
950,6019
900,2916
1300,6000
1500,5212
1020,3922
1060,3860
1260,5390
590,4000
80,5161
850,3667
1000,5100
1150,6007
1000,3535
1140,7500
840,5333
1200,3407
750,4333
1350,4788
2530,5700
1400,4286
1490,3691
900,5111
850,3333
806,5498
824,4500
850,3429
1470,4248
750,7500
690,6182
780,4500
940,5288
1200,3407
1056,2424
900,5932
1180,3600
730,3902
1055,5974
1630,7975
1343,4095
800,4716
880,4982
600,3582
670,4000
1275,7529
1171,3715
840,4667
1180,3920
1440,4667
1900,7039
826,3995
1428,5682
884,3215
1500,4061
1428,5682
930,4592
950,3886
1110,4505
1350,3862
676,4734
1780,6517
2000,7000
1440,4767
1100,5112
750,4706
800,4660
900,3800
900,2700
1000,3048
1000,3181
1000,3535
2200,7572
1000,3419
1375,4917
960,3250
950,4737
970,5524
840,6250
980,3415
900,5849
884,2707
855,4678
900,3600
980,5652
900,6019
1663,5644
848,4989
909,2750
1350,4400
1300,5725
1550,5765
700,4667
1100,3814
1450,5267
1350,3600
850,3865
1150,7037
1350,3600
880,3300
3200,10833
892,4679
850,4600
800,5000
1300,4462
4500,9894
2100,8095
1000,3455
1450,4389
1000,5760
1200,4727
1780,4242
861,2948
1410,5333
1350,3600
1100,4364
950,3500
800,4660
800,4700
1000,3905
1076,5023
1344,6179
1000,3226
800,3810
1200,4333
1100,5078
1500,6800
1280,6388
1575,4000
1100,6061
1900,3200
1220,5333
1075,3822
2250,8711
750,6771
1414,4031
1318,3726
1133,3202
1000,3587
1700,4211
1210,5496
1565,3514
830,2800
1500,6338
1050,5238
1000,3400
700,3687
3200,11000
830,7053
1100,4245
1125,3040
700,3675
800,4636
1000,5714
900,5667
100,4000
25,4800
950,3143
900,5000
1800,3600
1100,6364
952,4282
1175,4333
1500,2812
1275,8202
1350,3600
1100,6689
650,4034
905,4400
780,3556
1250,4000
1500,7514
1580,6203
1425,6316
950,2400
800,5278
880,5600
1430,5758
1600,3040
1350,3785
1250,4500
850,4200
1720,4767
1050,3556
900,3654
1125,3040
1000,533
750,4457
800,3284
900,4091
1300,4328
1170,9000
955,4188
1100,3520
1350,3746
780,4384
980,4708
900,4500
855,4583
1610,9255
1500,4167
898,7500
1200,3929
680,5369
1160,5179
1200,4167
1300,4498
880,5455
900,4389
1350,3947
840,5333
950,3400
1500,6180
1260,5490
1850,3200
1385,4477
925,5803
1300,4300
1450,4250
1450,4250
1450,4250
850,4286
970,4639
879,2951
800,3571
830,6763
1000,4286
1150,3929
2000,10560
1150,3217
1300,5161
1047,3534
1700,6983
900,4222
1450,7586
1350,3600
900,3267
840,4167
1350,3500
950,6316
900,6364
1150,3357
720,4179
1175,4681
1050,4286
60,5238
1100,4483
1000,3200
750,7500
950,7000
864,4333
700,4444
950,4545
1120,5282
1070,4135
900,5200
980,3818
800,3714
980,3818
1800,3200
1850,5200
2250,4700
900,2871
1500,6000
1290,3876
1035,4300
850,4480
930,5323
1164,3600
1976,9897
1200,6000
1180,3920
1120,4732
1250,6480
1000,3203
1250,5976
1250,5973
980,9656
950,3214
960,8125
1500,3939
965,3420
1250,3077
1800,7143
1000,4211
980,3947
1000,4000
915,3046
1450,6552
1900,3200
800,4700
900,2750
1750,4850
1500,7000
1325,3774
1000,3396
1250,4848
800,3810
1400,9200
1160,4638
1440,4711
1200,6300
1606,5800
204,4711
1500,6692
1285,4979
1275,7686
1000,2833
880,3333
840,5143
1150,6207
800,3636
220,7000
1905,3200
1100,3000
1549,5800
950,4087
900,3000
1270,3780
1900,4416
880,5073
1000,6364
1250,3630
1250,4625
950,3571
910,4176
1275,3345
2350,8370
898,8352
1050,3318
1070,4091
940,3200
1300,4909
1800,3600
1580,3532
1200,5690
1095,4201
1500,7705
1015,6400
1100,2712
1875,8000
1000,4833
1700,5500
900,6000
750,6111
1000,2707
1450,6188
1200,4815
1000,3429
200,5630
1300,5419
1000,4105
1000,4167
950,5156
300,5636
1300,5455
884,2800
1930,6218
600,3965
1000,2965
1300,4069
1680,4464
820,4982
1350,5600
1100,5000
950,4100
780,3700
1304,4543
950,5482
900,2990
1140,7586
2200,3957
230,7000
1850,5189
1500,4631
1440,4611
950,3091
975,5905
1500,4000
1800,6000
950,3791
1172,4737
1600,4438
1010,6400
1050,3500
900,6300
950,3500
1000,3535
1090,4428
720,6200
20,5000
1000,3143
1000,2960
950,4200
950,3056
950,6700
1566,5800
1450,3548
950,4000
750,2999
750,4255
1050,6800
1280,4888
25,3430
1300,3500
1250,2800
850,6185
1000,4105
2722,6800
1700,7581
1000,5300
855,4678
980,3636
300,3500
1200,4435
1000,3913
900,4000
2400,6857
1250,3481
800,3810
1100,3333
1350,4296
603,4022
1000,3324
1310,4761
800,4000
1050,3364
825,6000
1200,3750
700,4571
1500,4194
1250,3900
800,2844
1200,7458
860,2915
1100,4200
925,3173
1825,3562
800,7018
1300,7667
650,6494
850,4255
1314,3729
1350,6133
950,5500
1550,8710
1500,3800
1900,5500
1050,4952
900,3368
840,4138
2034,6000
900,3200
820,4695
1680,4688
1100,4571
820,5000
1950,7759
1600,5000
780,4200
1120,3615
1550,9500
850,3579
900,2700
1160,4579
600,3333
1400,3779
1200,5000
1900,3200
1500,3939
1390,8696
1372,4268
1000,5376
850,3294
1500,3333
700,3889
1100,6364
740,5216
1200,5769
1150,4667
814,4250
1000,4211
299,5559
900,5238
1000,5600
1460,7500
1088,5331
1000,5238
100,4222
1950,6626
1000,3318
1700,5000
2780,8276
750,3667
1850,3200
1050,2800
890,4286
1300,4500
2000,4867
1250,3333
950,3048
750,5952
2100,6584
1450,9333
1400,4327
1150,4878
1219,6764
750,3855
1967,7000
1850,7143
1090,4000
700,6837
900,4217
848,3600
1050,4000
1200,3407
783,3000
1215,5761
1280,3500
1400,9812
1905,3200
950,2917
1040,5000
1162,5394
1350,3600
1000,3000
1175,4170
1850,3200
960,4667
950,4286
1050,5000
1040,7131
880,4982
800,4700
1200,4167
1200,6000
1000,2676
1530,4444
600,6133
1280,6000
600,4000
1000,3333
2224,5600
960,3300
1000,4476
3300,7000
1195,5451
1100,3500
840,4690
2500,8621
2020,10149
1040,4077
950,3462
1075,4000
1900,3200
1580,6262
756,3968
600,3333
1076,5023
848,4819
1260,5397
800,4800
1580,5800
1050,5652
1200,5714
1250,4400
2900,8276
1400,9500
750,3780
1080,4167
730,3895
1150,9308
1700,6652
1030,3333
1000,4091
950,3020
940,3723
1150,5328
800,3409
600,5000
900,2621
1200,6429
700,4556
1150,5652
1050,5295
1036,7778
980,3796
1250,6020
840,4121
980,3889
750,4494
1050,3182
788,4286
990,5000
1500,4651
980,3163
1000,4465
1100,4571
1300,5000
1750,5946
900,3333
3584,8231
925,3800
1290,3000
1000,4444
800,4619
1500,4548
1799,3200
800,4444
1516,3750
700,3333
1350,3310
1400,4133
900,4667
950,5263
1400,5394
1410,3851
1000,3217
1000,4500
1380,3793
800,4000
715,4219
1650,4000
1196,4000
650,5000
1365,4800
1350,5750
1365,4249
900,3913
2800,6500
1000,5200
850,4278
850,3053
1500,5312
850,6019
700,2714
1300,4333
1000,4100
80,4381
1600,4722
866,4091
700,2700
1600,3040
1500,4680
875,2737
1450,4828
1,5185
1000,3040
80,4517
1050,3915
1125,3040
1360,7692
1125,3040
1250,4167
850,7619
900,4286
1325,7396
860,2905
851,2991
872,2946
850,2944
860,2966
2034,5800
950,4095
1300,5000
1180,4000
850,3333
850,4100
750,7222
1100,3750
1275,6471
1040,3636
1500,6000
2700,6452
1410,5500
3000,10938
1800,5801
1560,7312
1100,3917
1050,4335
1044,4254
1100,4273
1192,5488
1900,3200
1750,5419
1020,3000
850,2947
1100,5628
2800,11667
999,4000
870,4608
780,4615
25,4585
1000,3814
1000,4417
1400,5217
1480,5000
1350,6400
2000,6015
900,3158
1100,8000
1560,3205
302,6944
390,5745
750,2000
429,5828
945,3220
550,4000
260,3243
450,5517
380,5155
380,5143
350,5287
560,5179
900,5667
600,5294
968,2800
450,4111
620,6000
365,7483
468,7636
400,5195
710,3489
468,7635
365,7459
1170,4957
625,4201
1000,3500
1300,8307
950,4255
425,5361
1100,5000
550,5000
410,5217
1010,5909
1300,5147
1350,3277
904,4116
2350,4468
2000,2893
735,2870
1155,4139
1358,5876
1380,4500
1000,2868
1260,3611
810,3333
690,3556
1750,3379
1600,3717
900,3432
1365,3333
1000,3292
895,5130
1370,6511
1350,5380
949,3887
920,5053
1030,5914
1747,3617
1020,3833
1207,4720
1400,2626
1260,3889
1420,4088
963,4339
750,3407
900,2762
919,4414
960,3625
1260,3309
919,4338
1450,4139
1390,2980
934,3254
1500,2910
1500,3550
1300,4779
2300,4278
600,3556
1100,3434
1450,3703
1321,4994
1450,4123
1350,3379
1260,3722
908,3425
1350,7324
1260,3611
1375,6556
1350,3606
810,3148
1155,4896
1980,3682
1180,5390
906,4167
1190,4106
1760,4526
1000,3650
1000,3971
1800,4492
1900,4842
2800,4111
1350,3277
1200,3290
1000,3512
1085,2774
1015,5000
1100,6635
1049,4045
1700,4381
1400,3263
900,4322
1085,2968
1150,4402
1650,3280
1200,3875
800,3778
1000,5706
1100,4808
1152,2963
850,2565
1110,4222
1425,2438
298,7042
900,3333
1500,2626
1610,4816
1800,2778
1550,4343
1250,3007
1290,4105
550,3786
1390,6093
1550,4554
1650,3149
1450,2793
1175,4804
1124,5607
1210,2869
1365,3436
850,5314
1375,4804
1365,3538
1500,2986
1365,3538
1300,2889
850,5203
1450,6494
1440,2500
958,2636
1300,4926
795,5325
1570,3436
1450,4070
1570,3179
900,3333
1195,5524
1270,5128
1250,2903
1595,5700
1200,3687
1600,2755
1098,3249
1450,4333
1000,4797
1200,3000
930,4232
990,4417
1500,3867
1450,3977
1570,3128
1100,4476
325,4474
1395,4043
1650,7332
1200,3704
1150,3571
1600,2700
2100,4228
800,3043
1290,4132
1162,4871
1400,3333
1650,3758
1540,6390
2088,2777
990,3908
1000,4185
963,4159
1180,3200
1120,3704
1400,3644
1500,3056
2300,6383
550,4286
1400,5566
1250,4772
1570,3179
1045,3640
1400,5566
980,5280
1400,6553
990,4072
1438,3774
1488,3788
997,4567
900,3878
1350,4604
1400,2057
2340,5957
1200,5366
1100,3833
950,3395
1450,4828
940,3633
950,3396
1000,3049
900,4263
1705,4563
1110,3623
1350,3231
1200,4148
1800,2889
450,4055
950,3377
1440,2639
1710,2602
980,3973
1450,4150
1010,3529
1250,5092
1150,8250
1900,3478
1600,3182
725,4838
1400,4167
1250,4220
1348,3214
850,3838
1350,3718
1050,5025
1100,3870
820,3300
1229,3913
775,5278
1010,3529
1710,3669
797,6168
1775,4544
950,3529
1500,4000
1750,3382
1350,3493
1226,6074
1004,5729
1250,4266
1480,3538
1950,7000
370,4474
1400,2632
1250,6774
1150,6518
1550,5981
1650,2833
1650,2778
1900,2549
793,3418
1915,6841
1195,4939
1400,4121
1500,3205
917,3504
1050,3028
1960,3316
1050,4357
1450,2717
1050,3630
1375,6460
1300,6101
1500,3636
1350,3333
1650,5036
1500,4439
1950,3590
1500,4330
750,4954
1350,4188
1580,6416
1450,2969
1550,4480
1800,4450
920,3911
1660,2590
1510,3510
1348,3141
700,3000
1010,4926
2600,2516
1450,4117
1505,4287
1680,2437
1350,4487
1470,2381
1100,4152
1210,4240
995,5166
905,5148
1650,4107
1150,3806
1350,4153
1175,4815
1120,4980
680,4954
934,3250
948,5253
905,5812
900,5580
1354,4393
710,3198
810,3400
720,4111
1350,3300
1350,7324
1050,4553
1505,5111
900,4480
1750,3000
1450,5179
1075,5812
1850,6093
756,4861
522,6315
1550,4076
870,3246
1250,4197
850,4275
1550,2595
1290,4323
1250,4439
760,2755
1450,4250
632,3200
1526,5700
950,3389
730,3425
750,4211
850,3600
1400,2461
1250,4343
1050,5192
1450,4062
949,6044
1500,3571
1488,4705
1488,4731
1100,4549
998,6123
1550,3636
755,5850
998,6161
950,3396
1450,3257
1352,4113
1480,4416
900,4075
1267,3195
1650,3328
589,4156
1350,3300
1500,5443
1050,3929
720,2569
1705,4544
1150,3400
1250,4274
1000,3395
1080,5512
1500,3188
1420,4094
1400,3257
1488,4705
985,4275
750,6528
1091,6034
1377,3965
1438,6393
1040,4150
1085,2968
1346,5782
1800,5556
1600,4343
900,3309
1650,3056
1080,4094
1147,3926
900,2800
1325,4123
800,2500
1650,3611
1352,3373
1000,5200
1302,4487
1150,5030
2100,4444
1265,4502
1350,4061
1290,4214
950,2308
1000,2769
1080,4074
942,4150
2200,4446
1400,3333
1200,3611
1250,3886
950,3926
1320,3550
670,4100
950,4608
1100,3478
950,3457
1500,2353
1350,3871
1400,4250
810,6389
1332,4236
1110,5922
1305,6005
1346,5996
1904,4160
1200,2848
1050,3379
905,4614
1030,4314
1250,4846
900,3750
1750,2971
700,3500
1450,3333
1688,6230
1350,3594
720,4165
1647,2920
1790,3056
2100,3383
1200,4683
2200,3088
1200,3909
775,5278
1150,2400
1328,4940
1400,6946
974,3915
1023,4171
1130,4104
1290,3561
1800,2500
1350,4090
1500,6215
1900,4828
1250,4839
1100,3071
1448,3996
1450,3226
1250,4046
810,2747
1400,2500
1012,3481
1500,6082
1230,4161
1150,4407
1355,3064
1200,3462
1400,5000
550,3867
1250,2980
1420,6089
300,6220
1400,3519
1350,3277
975,4178
1348,4734
1010,3512
900,3878
750,4146
1400,3611
1300,4194
880,5440
950,4943
1350,2824
1100,4678
906,4167
1267,3184
1760,4569
1090,2731
1700,2765
1700,2765
1700,2765
1760,4526
1700,3504
1500,4969
1500,4969
1440,5556
1500,4969
850,5200
1340,2976
908,3425
999,3193
1550,3352
1300,3562
1505,5502
1100,2083
1129,5047
1300,5986
2680,2269
1860,4792
983,4986
2800,2124
1110,5142
1450,3519
1595,4404
1200,4154
950,3302
1985,6852
1150,3333
825,5185
1375,6200
1400,5744
1200,4054
1650,3556
942,4150
1950,5440
1000,3167
1797,3277
1155,4250
1720,5247
1450,3125
750,4576
950,3450
1100,4534
990,5046
1010,3512
475,4880
1050,3695
1150,4300
1100,5890
1600,6480
1180,3425
1550,3784
595,2824
829,6523
1250,4274
1265,4502
2250,4000
1600,3235
1800,4698
1000,2688
1050,3929
800,4000
1750,3390
1200,4758
1910,3527
1100,4289
630,4954
1600,3089
980,3520
1550,6935
1155,4181
810,4433
1020,2980
1500,4374
1150,3154
1500,6026
589,4156
450,5667
960,3846
850,4982
1690,3254
1100,2200
1650,6407
1155,5182
1300,3636
1950,6383
1600,2762
850,3668
1250,3333
1100,4615
870,5463
870,5454
1250,7712
1380,4324
797,6025
800,2444
720,4165
1850,3524
1053,3274
950,2880
2100,2905
1400,4494
1550,6040
1205,5410
1390,5901
1100,2286
1426,5908
1411,6030
1775,4943
1120,5675
910,5351
1500,5309
870,7130
900,5409
1224,5376
1400,5957
1413,5963
1380,5976
1610,4896
950,5347
1000,3901
1500,3112
952,4487
1400,5000
1400,2917
1000,4208
1016,6118
1150,1840
1350,4274
950,3340
720,4165
998,6200
1100,4438
990,6481
1450,6088
833,3109
1195,6471
700,3981
1550,3913
720,4165
1755,4563
720,4165
1495,3215
1000,3548
889,4606
1388,5717
950,3451
950,3401
1155,3417
1155,3472
1500,2647
1400,3148
1228,8118
1050,5646
980,3272
1150,5560
2060,5024
900,3296
1650,4559
990,4000
1350,5984
1060,3286
1200,4231
1440,2639
1440,2639
1460,3750
1250,3003
1075,4680
1250,2857
1510,2186
2900,4222
1100,4614
1500,2959
1230,4969
1500,3098
1200,3383
1450,4027
1500,4017
1450,3529
1400,3667
1288,3804
998,6226
